,element,fixture,opponent_team,total_points,was_home,round,minutes,value,id,first_name,last_name
1629,92,1,1,0,True,1,0,40,92,Ellery,Balcombe
1630,92,13,7,0,False,2,0,40,92,Ellery,Balcombe
1631,92,21,2,0,False,3,0,40,92,Ellery,Balcombe
1632,92,32,4,0,True,4,0,40,92,Ellery,Balcombe
1633,92,50,20,0,False,5,0,40,92,Ellery,Balcombe
1634,92,52,11,0,True,6,0,40,92,Ellery,Balcombe
1635,92,69,19,0,False,7,0,40,92,Ellery,Balcombe
1636,92,73,6,0,True,8,0,40,92,Ellery,Balcombe
1637,92,82,9,0,True,9,0,40,92,Ellery,Balcombe
1638,92,92,5,0,False,10,0,40,92,Ellery,Balcombe
1639,92,102,15,0,True,11,0,40,92,Ellery,Balcombe
1640,92,116,14,0,False,12,0,40,92,Ellery,Balcombe
1641,92,122,8,0,True,13,0,40,92,Ellery,Balcombe
1642,92,140,17,0,False,14,0,40,92,Ellery,Balcombe
1643,92,143,10,0,False,15,0,40,92,Ellery,Balcombe
1644,92,152,18,0,True,16,0,40,92,Ellery,Balcombe
1645,92,182,4,0,False,19,0,40,92,Ellery,Balcombe
1646,93,1,1,0,True,1,0,45,93,Jan,Zamburek
1647,93,13,7,0,False,2,0,45,93,Jan,Zamburek
1648,93,21,2,0,False,3,0,45,93,Jan,Zamburek
1649,93,32,4,0,True,4,0,45,93,Jan,Zamburek
1650,93,50,20,0,False,5,0,45,93,Jan,Zamburek
1651,93,52,11,0,True,6,0,45,93,Jan,Zamburek
1652,93,69,19,0,False,7,0,45,93,Jan,Zamburek
1653,93,73,6,0,True,8,0,45,93,Jan,Zamburek
1654,93,82,9,0,True,9,0,45,93,Jan,Zamburek
1655,93,92,5,0,False,10,0,45,93,Jan,Zamburek
1656,93,102,15,0,True,11,0,45,93,Jan,Zamburek
1657,93,116,14,0,False,12,0,45,93,Jan,Zamburek
1658,93,122,8,0,True,13,0,44,93,Jan,Zamburek
1659,93,140,17,0,False,14,0,44,93,Jan,Zamburek
1660,93,143,10,0,False,15,0,44,93,Jan,Zamburek
1661,93,152,18,0,True,16,0,44,93,Jan,Zamburek
1662,93,182,4,0,False,19,0,44,93,Jan,Zamburek
1663,94,1,1,0,True,1,0,40,94,Patrik,Gunnarsson
1664,94,13,7,0,False,2,0,40,94,Patrik,Gunnarsson
1665,94,21,2,0,False,3,0,40,94,Patrik,Gunnarsson
1666,94,32,4,0,True,4,0,40,94,Patrik,Gunnarsson
1667,94,50,20,0,False,5,0,40,94,Patrik,Gunnarsson
1668,94,52,11,0,True,6,0,40,94,Patrik,Gunnarsson
1669,94,69,19,0,False,7,0,40,94,Patrik,Gunnarsson
1670,94,73,6,0,True,8,0,40,94,Patrik,Gunnarsson
1671,94,82,9,0,True,9,0,40,94,Patrik,Gunnarsson
1672,94,92,5,0,False,10,0,40,94,Patrik,Gunnarsson
1673,94,102,15,0,True,11,0,40,94,Patrik,Gunnarsson
1674,94,116,14,0,False,12,0,39,94,Patrik,Gunnarsson
1675,94,122,8,0,True,13,0,39,94,Patrik,Gunnarsson
1676,94,140,17,0,False,14,0,39,94,Patrik,Gunnarsson
1677,94,143,10,0,False,15,0,39,94,Patrik,Gunnarsson
1678,94,152,18,0,True,16,0,39,94,Patrik,Gunnarsson
1679,94,182,4,0,False,19,0,39,94,Patrik,Gunnarsson
1680,95,1,1,0,True,1,0,55,95,Halil,Dervişoğlu
1681,95,13,7,0,False,2,0,55,95,Halil,Dervişoğlu
1682,95,21,2,0,False,3,0,54,95,Halil,Dervişoğlu
1683,95,32,4,0,True,4,0,54,95,Halil,Dervişoğlu
1684,95,50,20,0,False,5,0,54,95,Halil,Dervişoğlu
1685,95,52,11,0,True,6,0,54,95,Halil,Dervişoğlu
1686,95,69,19,0,False,7,0,54,95,Halil,Dervişoğlu
1687,95,73,6,0,True,8,0,54,95,Halil,Dervişoğlu
1688,95,82,9,0,True,9,0,54,95,Halil,Dervişoğlu
1689,95,92,5,0,False,10,0,54,95,Halil,Dervişoğlu
1690,95,102,15,0,True,11,0,54,95,Halil,Dervişoğlu
1691,95,116,14,0,False,12,0,54,95,Halil,Dervişoğlu
1692,95,122,8,0,True,13,0,54,95,Halil,Dervişoğlu
1693,95,140,17,0,False,14,0,54,95,Halil,Dervişoğlu
1694,95,143,10,0,False,15,0,54,95,Halil,Dervişoğlu
1695,95,152,18,0,True,16,0,54,95,Halil,Dervişoğlu
1696,95,182,4,0,False,19,0,54,95,Halil,Dervişoğlu
1697,96,1,1,3,True,1,85,55,96,Bryan,Mbeumo
1698,96,13,7,3,False,2,76,55,96,Bryan,Mbeumo
1699,96,21,2,2,False,3,79,55,96,Bryan,Mbeumo
1700,96,32,4,1,True,4,90,55,96,Bryan,Mbeumo
1701,96,50,20,8,False,5,90,55,96,Bryan,Mbeumo
1702,96,52,11,2,True,6,90,55,96,Bryan,Mbeumo
1703,96,69,19,8,False,7,81,55,96,Bryan,Mbeumo
1704,96,73,6,2,True,8,90,55,96,Bryan,Mbeumo
1705,96,82,9,1,True,9,56,56,96,Bryan,Mbeumo
1706,96,92,5,0,False,10,0,56,96,Bryan,Mbeumo
1707,96,102,15,2,True,11,90,56,96,Bryan,Mbeumo
1708,96,116,14,2,False,12,90,56,96,Bryan,Mbeumo
1709,96,122,8,2,True,13,90,56,96,Bryan,Mbeumo
1710,96,140,17,2,False,14,90,56,96,Bryan,Mbeumo
1711,96,143,10,5,False,15,90,55,96,Bryan,Mbeumo
1712,96,152,18,9,True,16,90,55,96,Bryan,Mbeumo
1713,96,182,4,1,False,19,40,54,96,Bryan,Mbeumo
1714,97,1,1,1,True,1,10,45,97,Mads,Bidstrup
1715,97,13,7,1,False,2,3,45,97,Mads,Bidstrup
1716,97,21,2,0,False,3,0,45,97,Mads,Bidstrup
1717,97,32,4,0,True,4,0,45,97,Mads,Bidstrup
1718,97,50,20,0,False,5,0,45,97,Mads,Bidstrup
1719,97,52,11,0,True,6,0,45,97,Mads,Bidstrup
1720,97,69,19,1,False,7,8,45,97,Mads,Bidstrup
1721,97,73,6,0,True,8,0,45,97,Mads,Bidstrup
1722,97,82,9,0,True,9,0,45,97,Mads,Bidstrup
1723,97,92,5,0,False,10,0,45,97,Mads,Bidstrup
1724,97,102,15,0,True,11,0,45,97,Mads,Bidstrup
1725,97,116,14,0,False,12,0,44,97,Mads,Bidstrup
1726,97,122,8,0,True,13,0,44,97,Mads,Bidstrup
1727,97,140,17,0,False,14,0,44,97,Mads,Bidstrup
1728,97,143,10,0,False,15,0,44,97,Mads,Bidstrup
1729,97,152,18,0,True,16,0,44,97,Mads,Bidstrup
1730,97,182,4,0,False,19,0,44,97,Mads,Bidstrup
1731,98,2,4,6,True,1,90,50,98,James,Tarkowski
1732,98,15,11,1,False,2,90,50,98,James,Tarkowski
1733,98,29,10,2,True,3,90,50,98,James,Tarkowski
1734,98,35,8,1,False,4,90,50,98,James,Tarkowski
1735,98,43,1,2,True,5,90,50,98,James,Tarkowski
1736,98,57,9,0,False,6,90,50,98,James,Tarkowski
1737,98,62,15,5,True,7,90,50,98,James,Tarkowski
1738,98,76,12,1,False,8,90,50,98,James,Tarkowski
1739,98,89,16,1,False,9,90,50,98,James,Tarkowski
1740,98,92,3,2,True,10,90,50,98,James,Tarkowski
1741,98,104,6,1,False,11,90,49,98,James,Tarkowski
1742,98,112,7,8,True,12,90,49,98,James,Tarkowski
1743,98,137,20,0,False,14,0,49,98,James,Tarkowski
1744,98,145,14,2,False,15,90,49,98,James,Tarkowski
1745,98,154,19,6,True,16,90,49,98,James,Tarkowski
1746,99,2,4,0,True,1,0,40,99,Phil,Bardsley
1747,99,15,11,0,False,2,0,40,99,Phil,Bardsley
1748,99,29,10,0,True,3,0,40,99,Phil,Bardsley
1749,99,35,8,0,False,4,0,40,99,Phil,Bardsley
1750,99,43,1,0,True,5,0,40,99,Phil,Bardsley
1751,99,57,9,0,False,6,0,40,99,Phil,Bardsley
1752,99,62,15,0,True,7,0,40,99,Phil,Bardsley
1753,99,76,12,0,False,8,0,40,99,Phil,Bardsley
1754,99,89,16,0,False,9,0,39,99,Phil,Bardsley
1755,99,92,3,0,True,10,0,39,99,Phil,Bardsley
1756,99,104,6,0,False,11,0,39,99,Phil,Bardsley
1757,99,112,7,0,True,12,0,39,99,Phil,Bardsley
1758,99,137,20,0,False,14,0,39,99,Phil,Bardsley
1759,99,145,14,0,False,15,0,39,99,Phil,Bardsley
1760,99,154,19,0,True,16,0,39,99,Phil,Bardsley
1761,100,2,4,0,True,1,0,45,100,Erik,Pieters
1762,100,15,11,1,False,2,11,45,100,Erik,Pieters
1763,100,29,10,0,True,3,0,45,100,Erik,Pieters
1764,100,35,8,0,False,4,0,44,100,Erik,Pieters
1765,100,43,1,0,True,5,0,44,100,Erik,Pieters
1766,100,57,9,0,False,6,0,44,100,Erik,Pieters
1767,100,62,15,0,True,7,0,44,100,Erik,Pieters
1768,100,76,12,1,False,8,90,43,100,Erik,Pieters
1769,100,89,16,0,False,9,0,43,100,Erik,Pieters
1770,100,92,3,0,True,10,0,43,100,Erik,Pieters
1771,100,104,6,1,False,11,2,43,100,Erik,Pieters
1772,100,112,7,0,True,12,0,43,100,Erik,Pieters
1773,100,137,20,0,False,14,0,42,100,Erik,Pieters
1774,100,145,14,0,False,15,0,42,100,Erik,Pieters
1775,100,154,19,0,True,16,0,42,100,Erik,Pieters
1776,101,2,4,2,True,1,84,45,101,Jack,Cork
1777,101,15,11,2,False,2,90,45,101,Jack,Cork
1778,101,29,10,0,True,3,0,45,101,Jack,Cork
1779,101,35,8,0,False,4,0,45,101,Jack,Cork
1780,101,43,1,0,True,5,0,45,101,Jack,Cork
1781,101,57,9,0,False,6,0,45,101,Jack,Cork
1782,101,62,15,0,True,7,0,45,101,Jack,Cork
1783,101,76,12,2,False,8,71,45,101,Jack,Cork
1784,101,89,16,1,False,9,69,45,101,Jack,Cork
1785,101,92,3,0,True,10,0,45,101,Jack,Cork
1786,101,104,6,0,False,11,0,45,101,Jack,Cork
1787,101,112,7,0,True,12,0,45,101,Jack,Cork
1788,101,137,20,3,False,14,90,44,101,Jack,Cork
1789,101,145,14,0,False,15,0,44,101,Jack,Cork
1790,101,154,19,3,True,16,90,44,101,Jack,Cork
1791,102,2,4,0,True,1,0,45,102,Dale,Stephens
1792,102,15,11,0,False,2,0,45,102,Dale,Stephens
1793,102,29,10,0,True,3,0,45,102,Dale,Stephens
1794,102,35,8,0,False,4,0,45,102,Dale,Stephens
1795,102,43,1,0,True,5,0,45,102,Dale,Stephens
1796,102,57,9,0,False,6,0,45,102,Dale,Stephens
1797,102,62,15,0,True,7,0,45,102,Dale,Stephens
1798,102,76,12,0,False,8,0,45,102,Dale,Stephens
1799,102,89,16,0,False,9,0,45,102,Dale,Stephens
1800,102,92,3,0,True,10,0,45,102,Dale,Stephens
1801,102,104,6,0,False,11,0,45,102,Dale,Stephens
1802,102,112,7,0,True,12,0,45,102,Dale,Stephens
1803,102,137,20,0,False,14,0,44,102,Dale,Stephens
1804,102,145,14,0,False,15,0,44,102,Dale,Stephens
1805,102,154,19,0,True,16,0,44,102,Dale,Stephens
1806,103,2,4,0,True,1,0,40,103,Kevin,Long
1807,103,15,11,0,False,2,0,40,103,Kevin,Long
1808,103,29,10,0,True,3,0,40,103,Kevin,Long
1809,103,35,8,0,False,4,0,40,103,Kevin,Long
1810,103,43,1,0,True,5,0,40,103,Kevin,Long
1811,103,57,9,0,False,6,0,40,103,Kevin,Long
1812,103,62,15,0,True,7,0,40,103,Kevin,Long
1813,103,76,12,0,False,8,0,40,103,Kevin,Long
1814,103,89,16,0,False,9,0,40,103,Kevin,Long
1815,103,92,3,0,True,10,0,40,103,Kevin,Long
1816,103,104,6,0,False,11,0,40,103,Kevin,Long
1817,103,112,7,0,True,12,0,40,103,Kevin,Long
1818,103,137,20,0,False,14,0,40,103,Kevin,Long
1819,103,145,14,0,False,15,0,40,103,Kevin,Long
1820,103,154,19,0,True,16,0,40,103,Kevin,Long
1821,104,2,4,2,True,1,69,55,104,Jay,Rodriguez
1822,104,15,11,1,False,2,15,55,104,Jay,Rodriguez
1823,104,29,10,0,True,3,0,55,104,Jay,Rodriguez
1824,104,35,8,1,False,4,4,55,104,Jay,Rodriguez
1825,104,43,1,1,True,5,8,54,104,Jay,Rodriguez
1826,104,57,9,0,False,6,0,54,104,Jay,Rodriguez
1827,104,62,15,0,True,7,55,54,104,Jay,Rodriguez
1828,104,76,12,1,False,8,8,53,104,Jay,Rodriguez
1829,104,89,16,0,False,9,20,53,104,Jay,Rodriguez
1830,104,92,3,0,True,10,0,53,104,Jay,Rodriguez
1831,104,104,6,4,False,11,29,53,104,Jay,Rodriguez
1832,104,112,7,1,True,12,11,53,104,Jay,Rodriguez
1833,104,137,20,0,False,14,31,53,104,Jay,Rodriguez
1834,104,145,14,1,False,15,10,52,104,Jay,Rodriguez
1835,104,154,19,2,True,16,90,52,104,Jay,Rodriguez
1836,105,2,4,1,True,1,20,55,105,Ashley,Barnes
1837,105,15,11,2,False,2,90,55,105,Ashley,Barnes
1838,105,29,10,1,True,3,78,55,105,Ashley,Barnes
1839,105,35,8,2,False,4,75,55,105,Ashley,Barnes
1840,105,43,1,0,True,5,56,55,105,Ashley,Barnes
1841,105,57,9,1,False,6,15,54,105,Ashley,Barnes
1842,105,62,15,1,True,7,10,54,105,Ashley,Barnes
1843,105,76,12,1,False,8,34,54,105,Ashley,Barnes
1844,105,89,16,0,False,9,0,53,105,Ashley,Barnes
1845,105,92,3,0,True,10,0,53,105,Ashley,Barnes
1846,105,104,6,0,False,11,0,53,105,Ashley,Barnes
1847,105,112,7,0,True,12,0,53,105,Ashley,Barnes
1848,105,137,20,0,False,14,0,53,105,Ashley,Barnes
1849,105,145,14,0,False,15,0,52,105,Ashley,Barnes
1850,105,154,19,0,True,16,0,52,105,Ashley,Barnes
1851,106,2,4,1,True,1,90,50,106,Ben,Mee
1852,106,15,11,1,False,2,90,50,106,Ben,Mee
1853,106,29,10,1,True,3,90,50,106,Ben,Mee
1854,106,35,8,7,False,4,90,49,106,Ben,Mee
1855,106,43,1,2,True,5,90,49,106,Ben,Mee
1856,106,57,9,1,False,6,90,49,106,Ben,Mee
1857,106,62,15,0,True,7,0,49,106,Ben,Mee
1858,106,76,12,0,False,8,0,49,106,Ben,Mee
1859,106,89,16,0,False,9,0,49,106,Ben,Mee
1860,106,92,3,2,True,10,90,49,106,Ben,Mee
1861,106,104,6,2,False,11,90,49,106,Ben,Mee
1862,106,112,7,7,True,12,90,49,106,Ben,Mee
1863,106,137,20,5,False,14,90,49,106,Ben,Mee
1864,106,145,14,0,False,15,0,49,106,Ben,Mee
1865,106,154,19,5,True,16,90,49,106,Ben,Mee
1866,107,2,4,7,True,1,90,55,107,Ashley,Westwood
1867,107,15,11,0,False,2,0,55,107,Ashley,Westwood
1868,107,29,10,2,True,3,90,54,107,Ashley,Westwood
1869,107,35,8,2,False,4,90,54,107,Ashley,Westwood
1870,107,43,1,1,True,5,90,54,107,Ashley,Westwood
1871,107,57,9,4,False,6,90,54,107,Ashley,Westwood
1872,107,62,15,3,True,7,90,54,107,Ashley,Westwood
1873,107,76,12,2,False,8,90,54,107,Ashley,Westwood
1874,107,89,16,4,False,9,90,54,107,Ashley,Westwood
1875,107,92,3,2,True,10,90,53,107,Ashley,Westwood
1876,107,104,6,1,False,11,90,53,107,Ashley,Westwood
1877,107,112,7,4,True,12,90,53,107,Ashley,Westwood
1878,107,137,20,0,False,14,0,53,107,Ashley,Westwood
1879,107,145,14,2,False,15,90,53,107,Ashley,Westwood
1880,107,154,19,3,True,16,70,53,107,Ashley,Westwood
1881,108,2,4,1,True,1,90,55,108,Johann Berg,Gudmundsson
1882,108,15,11,2,False,2,78,55,108,Johann Berg,Gudmundsson
1883,108,29,10,3,True,3,62,55,108,Johann Berg,Gudmundsson
1884,108,35,8,5,False,4,75,55,108,Johann Berg,Gudmundsson
1885,108,43,1,1,True,5,56,55,108,Johann Berg,Gudmundsson
1886,108,57,9,0,False,6,45,55,108,Johann Berg,Gudmundsson
1887,108,62,15,1,True,7,30,55,108,Johann Berg,Gudmundsson
1888,108,76,12,1,False,8,18,55,108,Johann Berg,Gudmundsson
1889,108,89,16,1,False,9,12,54,108,Johann Berg,Gudmundsson
1890,108,92,3,2,True,10,90,54,108,Johann Berg,Gudmundsson
1891,108,104,6,2,False,11,69,54,108,Johann Berg,Gudmundsson
1892,108,112,7,2,True,12,90,54,108,Johann Berg,Gudmundsson
1893,108,137,20,3,False,14,71,54,108,Johann Berg,Gudmundsson
1894,108,145,14,2,False,15,79,54,108,Johann Berg,Gudmundsson
1895,108,154,19,3,True,16,90,54,108,Johann Berg,Gudmundsson
1896,109,2,4,2,True,1,90,70,109,Chris,Wood
1897,109,15,11,2,False,2,74,70,109,Chris,Wood
1898,109,29,10,9,True,3,90,69,109,Chris,Wood
1899,109,35,8,2,False,4,85,69,109,Chris,Wood
1900,109,43,1,2,True,5,81,69,109,Chris,Wood
1901,109,57,9,2,False,6,90,68,109,Chris,Wood
1902,109,62,15,1,True,7,79,68,109,Chris,Wood
1903,109,76,12,2,False,8,81,68,109,Chris,Wood
1904,109,89,16,2,False,9,90,68,109,Chris,Wood
1905,109,92,3,6,True,10,90,67,109,Chris,Wood
1906,109,104,6,2,False,11,60,67,109,Chris,Wood
1907,109,112,7,6,True,12,79,67,109,Chris,Wood
1908,109,137,20,1,False,14,58,67,109,Chris,Wood
1909,109,145,14,2,False,15,90,67,109,Chris,Wood
1910,109,154,19,1,True,16,59,67,109,Chris,Wood
1911,110,2,4,1,True,1,90,45,110,Matthew,Lowton
1912,110,15,11,1,False,2,90,45,110,Matthew,Lowton
1913,110,29,10,6,True,3,90,45,110,Matthew,Lowton
1914,110,35,8,1,False,4,90,45,110,Matthew,Lowton
1915,110,43,1,2,True,5,90,44,110,Matthew,Lowton
1916,110,57,9,1,False,6,90,44,110,Matthew,Lowton
1917,110,62,15,5,True,7,90,44,110,Matthew,Lowton
1918,110,76,12,1,False,8,90,44,110,Matthew,Lowton
1919,110,89,16,4,False,9,90,44,110,Matthew,Lowton
1920,110,92,3,14,True,10,90,44,110,Matthew,Lowton
1921,110,104,6,2,False,11,90,44,110,Matthew,Lowton
1922,110,112,7,1,True,12,90,44,110,Matthew,Lowton
1923,110,137,20,5,False,14,90,44,110,Matthew,Lowton
1924,110,145,14,2,False,15,74,44,110,Matthew,Lowton
1925,110,154,19,7,True,16,90,44,110,Matthew,Lowton
1926,111,2,4,1,True,1,5,55,111,Matej,Vydra
1927,111,15,11,0,False,2,0,55,111,Matej,Vydra
1928,111,29,10,1,True,3,11,54,111,Matej,Vydra
1929,111,35,8,1,False,4,14,54,111,Matej,Vydra
1930,111,43,1,1,True,5,33,53,111,Matej,Vydra
1931,111,57,9,5,False,6,74,53,111,Matej,Vydra
1932,111,62,15,1,True,7,34,53,111,Matej,Vydra
1933,111,76,12,0,False,8,0,52,111,Matej,Vydra
1934,111,89,16,1,False,9,1,52,111,Matej,Vydra
1935,111,92,3,1,True,10,22,52,111,Matej,Vydra
1936,111,104,6,7,False,11,20,52,111,Matej,Vydra
1937,111,112,7,1,True,12,6,52,111,Matej,Vydra
1938,111,137,20,1,False,14,18,52,111,Matej,Vydra
1939,111,145,14,1,False,15,58,52,111,Matej,Vydra
1940,111,154,19,1,True,16,30,52,111,Matej,Vydra
1941,112,2,4,2,True,1,90,55,112,Nick,Pope
1942,112,15,11,3,False,2,90,55,112,Nick,Pope
1943,112,29,10,2,True,3,90,55,112,Nick,Pope
1944,112,35,8,2,False,4,90,55,112,Nick,Pope
1945,112,43,1,2,True,5,90,55,112,Nick,Pope
1946,112,57,9,1,False,6,90,54,112,Nick,Pope
1947,112,62,15,6,True,7,90,54,112,Nick,Pope
1948,112,76,12,2,False,8,90,54,112,Nick,Pope
1949,112,89,16,1,False,9,90,54,112,Nick,Pope
1950,112,92,3,3,True,10,90,54,112,Nick,Pope
1951,112,104,6,3,False,11,90,54,112,Nick,Pope
1952,112,112,7,2,True,12,90,54,112,Nick,Pope
1953,112,137,20,6,False,14,90,54,112,Nick,Pope
1954,112,145,14,3,False,15,90,54,112,Nick,Pope
1955,112,154,19,9,True,16,90,54,112,Nick,Pope
1956,113,2,4,1,True,1,90,45,113,Charlie,Taylor
1957,113,15,11,1,False,2,90,45,113,Charlie,Taylor
1958,113,29,10,2,True,3,90,45,113,Charlie,Taylor
1959,113,35,8,1,False,4,90,45,113,Charlie,Taylor
1960,113,43,1,2,True,5,90,45,113,Charlie,Taylor
1961,113,57,9,1,False,6,90,44,113,Charlie,Taylor
1962,113,62,15,9,True,7,90,44,113,Charlie,Taylor
1963,113,76,12,0,False,8,0,44,113,Charlie,Taylor
1964,113,89,16,1,False,9,90,44,113,Charlie,Taylor
1965,113,92,3,6,True,10,90,44,113,Charlie,Taylor
1966,113,104,6,2,False,11,90,44,113,Charlie,Taylor
1967,113,112,7,1,True,12,90,44,113,Charlie,Taylor
1968,113,137,20,9,False,14,90,44,113,Charlie,Taylor
1969,113,145,14,2,False,15,90,44,113,Charlie,Taylor
1970,113,154,19,5,True,16,90,44,113,Charlie,Taylor
1971,114,2,4,0,True,1,0,45,114,Will,Norris
1972,114,15,11,0,False,2,0,45,114,Will,Norris
1973,114,29,10,0,True,3,0,45,114,Will,Norris
1974,114,35,8,0,False,4,0,45,114,Will,Norris
1975,114,43,1,0,True,5,0,45,114,Will,Norris
1976,114,57,9,0,False,6,0,44,114,Will,Norris
1977,114,62,15,0,True,7,0,44,114,Will,Norris
1978,114,76,12,0,False,8,0,44,114,Will,Norris
1979,114,89,16,0,False,9,0,44,114,Will,Norris
1980,114,92,3,0,True,10,0,44,114,Will,Norris
1981,114,104,6,0,False,11,0,44,114,Will,Norris
1982,114,112,7,0,True,12,0,44,114,Will,Norris
1983,114,137,20,0,False,14,0,44,114,Will,Norris
1984,114,145,14,0,False,15,0,44,114,Will,Norris
1985,114,154,19,0,True,16,0,44,114,Will,Norris
1986,115,2,4,1,True,1,11,45,115,Josh,Brownhill
1987,115,15,11,2,False,2,90,45,115,Josh,Brownhill
1988,115,29,10,1,True,3,90,45,115,Josh,Brownhill
1989,115,35,8,1,False,4,90,45,115,Josh,Brownhill
1990,115,43,1,2,True,5,90,45,115,Josh,Brownhill
1991,115,57,9,2,False,6,90,45,115,Josh,Brownhill
1992,115,62,15,2,True,7,90,44,115,Josh,Brownhill
1993,115,76,12,2,False,8,90,44,115,Josh,Brownhill
1994,115,89,16,2,False,9,90,44,115,Josh,Brownhill
1995,115,92,3,2,True,10,90,44,115,Josh,Brownhill
1996,115,104,6,1,False,11,90,44,115,Josh,Brownhill
1997,115,112,7,2,True,12,90,44,115,Josh,Brownhill
1998,115,137,20,3,False,14,90,44,115,Josh,Brownhill
1999,115,145,14,2,False,15,90,44,115,Josh,Brownhill
2000,115,154,19,1,True,16,19,44,115,Josh,Brownhill
2001,116,2,4,0,True,1,0,45,116,Josh,Benson
2002,116,15,11,0,False,2,0,45,116,Josh,Benson
2003,116,29,10,0,True,3,0,45,116,Josh,Benson
2004,116,35,8,0,False,4,0,45,116,Josh,Benson
2005,116,43,1,0,True,5,0,45,116,Josh,Benson
2006,116,57,9,0,False,6,0,45,116,Josh,Benson
2007,116,62,15,0,True,7,0,45,116,Josh,Benson
2008,116,76,12,0,False,8,0,45,116,Josh,Benson
2009,116,89,16,0,False,9,0,45,116,Josh,Benson
2010,116,92,3,0,True,10,0,45,116,Josh,Benson
2011,116,104,6,0,False,11,0,45,116,Josh,Benson
2012,116,112,7,0,True,12,0,45,116,Josh,Benson
2013,116,137,20,0,False,14,0,45,116,Josh,Benson
2014,116,145,14,0,False,15,0,45,116,Josh,Benson
2015,116,154,19,0,True,16,0,45,116,Josh,Benson
2016,117,2,4,0,True,1,0,45,117,Bailey,Peacock-Farrell
2017,117,15,11,0,False,2,0,45,117,Bailey,Peacock-Farrell
2018,117,29,10,0,True,3,0,45,117,Bailey,Peacock-Farrell
2019,117,35,8,0,False,4,0,45,117,Bailey,Peacock-Farrell
2020,117,43,1,0,True,5,0,45,117,Bailey,Peacock-Farrell
2021,117,57,9,0,False,6,0,45,117,Bailey,Peacock-Farrell
2022,117,62,15,0,True,7,0,45,117,Bailey,Peacock-Farrell
2023,117,76,12,0,False,8,0,45,117,Bailey,Peacock-Farrell
2024,117,89,16,0,False,9,0,45,117,Bailey,Peacock-Farrell
2025,117,92,3,0,True,10,0,45,117,Bailey,Peacock-Farrell
2026,117,104,6,0,False,11,0,45,117,Bailey,Peacock-Farrell
2027,117,112,7,0,True,12,0,45,117,Bailey,Peacock-Farrell
2028,117,137,20,0,False,14,0,45,117,Bailey,Peacock-Farrell
2029,117,145,14,0,False,15,0,45,117,Bailey,Peacock-Farrell
2030,117,154,19,0,True,16,0,45,117,Bailey,Peacock-Farrell
2031,118,2,4,2,True,1,78,60,118,Dwight,McNeil
2032,118,15,11,2,False,2,90,60,118,Dwight,McNeil
2033,118,29,10,3,True,3,90,59,118,Dwight,McNeil
2034,118,35,8,2,False,4,90,59,118,Dwight,McNeil
2035,118,43,1,2,True,5,90,59,118,Dwight,McNeil
2036,118,57,9,2,False,6,86,59,118,Dwight,McNeil
2037,118,62,15,3,True,7,90,59,118,Dwight,McNeil
2038,118,76,12,2,False,8,90,59,118,Dwight,McNeil
2039,118,89,16,2,False,9,90,59,118,Dwight,McNeil
2040,118,92,3,4,True,10,90,58,118,Dwight,McNeil
2041,118,104,6,2,False,11,90,58,118,Dwight,McNeil
2042,118,112,7,2,True,12,90,58,118,Dwight,McNeil
2043,118,137,20,3,False,14,90,58,118,Dwight,McNeil
2044,118,145,14,2,False,15,90,58,118,Dwight,McNeil
2045,118,154,19,3,True,16,87,58,118,Dwight,McNeil
2046,119,3,7,6,True,1,66,60,119,César,Azpilicueta
2047,119,18,1,6,False,2,90,60,119,César,Azpilicueta
2048,119,23,11,2,False,3,90,60,119,César,Azpilicueta
2049,119,33,2,4,True,4,26,60,119,César,Azpilicueta
2050,119,48,17,6,False,5,90,60,119,César,Azpilicueta
2051,119,53,12,2,True,6,90,60,119,César,Azpilicueta
2052,119,63,16,10,True,7,90,60,119,César,Azpilicueta
2053,119,73,3,6,False,8,88,61,119,César,Azpilicueta
2054,119,84,15,0,True,9,0,62,119,César,Azpilicueta
2055,119,96,14,0,False,10,0,61,119,César,Azpilicueta
2056,119,104,5,0,True,11,0,60,119,César,Azpilicueta
2057,119,113,9,0,False,12,0,59,119,César,Azpilicueta
2058,119,125,13,0,True,13,0,58,119,César,Azpilicueta
2059,119,135,18,2,False,14,68,58,119,César,Azpilicueta
2060,119,149,19,0,False,15,0,57,119,César,Azpilicueta
2061,119,155,10,2,True,16,73,57,119,César,Azpilicueta
2062,119,168,8,2,True,17,78,57,119,César,Azpilicueta
2063,119,180,20,6,False,18,90,57,119,César,Azpilicueta
2064,119,181,2,0,False,19,0,57,119,César,Azpilicueta
2065,120,3,7,0,True,1,0,65,120,Olivier,Giroud
2066,120,18,1,0,False,2,0,65,120,Olivier,Giroud
2067,120,23,11,0,False,3,0,65,120,Olivier,Giroud
2068,120,33,2,0,True,4,0,65,120,Olivier,Giroud
2069,120,48,17,0,False,5,0,65,120,Olivier,Giroud
2070,120,53,12,0,True,6,0,65,120,Olivier,Giroud
2071,120,63,16,0,True,7,0,65,120,Olivier,Giroud
2072,120,73,3,0,False,8,0,65,120,Olivier,Giroud
2073,120,84,15,0,True,9,0,65,120,Olivier,Giroud
2074,120,96,14,0,False,10,0,65,120,Olivier,Giroud
