,name,element_type,Round,Squad,Opponent,total_points_y,Min_last_5,Gls_last_5,Ast_last_5,PK_last_5,PKatt_last_5,Sh_last_5,SoT_last_5,CrdY_last_5,CrdR_last_5,Touches_last_5,Press_last_5,Tkl_last_5,Int_last_5,Blocks_last_5,xG_last_5,npxG_last_5,xA_last_5,SCA_last_5,GCA_last_5,Cmp_last_5,Att_last_5,Cmp%_last_5,PrgDist_last_5,Carries_last_5,PrgDist.1_last_5,Succ_last_5,Att.1_last_5,Min_total,Gls_total,Ast_total,PK_total,PKatt_total,Sh_total,SoT_total,CrdY_total,CrdR_total,Touches_total,Press_total,Tkl_total,Int_total,Blocks_total,xG_total,npxG_total,xA_total,SCA_total,GCA_total,Cmp_total,Att_total,Cmp%_total,PrgDist_total,Carries_total,PrgDist.1_total,Succ_total,Att.1_total,deep_over_5_opp,deep_allowed_over_5_opp,missed_over_5_opp,npxG_over_5_opp,npxGA_over_5_opp,ppda_att_over_5_opp,ppda_def_over_5_opp,ppda_allowed_att_over_5_opp,ppda_allowed_def_over_5_opp,deep_over_5,deep_allowed_over_5,missed_over_5,npxG_over_5,npxGA_over_5,ppda_att_over_5,ppda_def_over_5
872,Leandro Trossard,M,15,Brighton,West Ham,2,48.4,0.0,0.0,0.0,0.0,1.2,0.2,0.0,0.0,32.6,6.4,1.2,0.8,1.4,0.0799999999999998,0.07999999999999943,0.12000000000000025,2.4,0.0,18.0,25.0,62.05999999999983,106.6,20.8,84.8,0.2,0.6,242.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,163.0,32.0,6.0,4.0,7.0,0.4000000000000007,0.400000000000002,0.5999999999999995,12.0,0.0,90.0,125.0,310.3000000000005,533.0,104.0,424.0,1.0,3.0,5.2,7.0,1.8,1.1227997999999992,1.5448691999999995,304.0,18.8,198.2,18.8,7.0,5.2,1.4,1.2425140000000003,0.9106097999999996,207.4,22.0
873,Leandro Trossard,M,16,Brighton,Arsenal,1,53.4,0.0,0.0,0.0,0.0,1.4,0.2,0.0,0.0,38.2,6.6,1.4,0.8,1.0,0.07999999999999981,0.07999999999999945,0.14000000000000024,3.4,0.0,23.2,31.4,63.219999999999835,127.2,25.4,115.4,0.4,0.4,267.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,191.0,33.0,7.0,4.0,5.0,0.4000000000000007,0.400000000000002,0.6999999999999995,17.0,0.0,116.0,157.0,316.10000000000053,636.0,127.0,577.0,2.0,2.0,9.0,4.6,1.4,0.9569090000000001,0.8947495999999996,226.8,19.8,258.2,17.2,7.4,6.2,1.6,1.3866398000000004,1.1321457999999995,189.2,21.2
241,Leif Davis,D,16,Leeds United,West Brom,0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.4,0.0,0.4,0.2,2.7755575615628914e-17,0.0,0.0,0.0,0.0,2.4,2.8,17.139999999999993,21.2,2.4,11.0,0.2,0.2,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,2.0,1.0,1.27675647831893e-15,3.885780586188048e-16,-4.718447854656915e-16,0.0,0.0,12.0,14.0,85.6999999999996,106.0,12.0,55.0,1.0,1.0,2.6,13.0,2.4,0.42587124000000004,1.6979945999999995,277.6,14.6,175.0,17.8,8.4,8.2,2.6,1.5581111999999995,2.737271999999999,150.2,19.8
273,Lewis Dunk,D,14,Brighton,Sheffield Utd,1,90.0,0.0,0.0,0.0,0.0,1.4,0.4,0.2,0.0,62.6,6.0,1.8,0.8,1.0,0.12000000000000013,0.1199999999999996,0.0,0.4,0.0,46.0,52.8,87.17999999999999,334.0,35.6,70.6,0.4,0.4,450.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,313.0,30.0,9.0,4.0,5.0,0.600000000000002,0.6000000000000006,-4.996003610813204e-16,2.0,0.0,230.0,264.0,435.89999999999975,1670.0,178.0,353.0,2.0,2.0,6.4,6.8,2.0,1.1605843999999998,1.8574879999999987,295.6,21.8,157.4,17.6,5.0,5.6,1.4,0.9623960000000004,1.0562117999999998,233.8,23.4
274,Lewis Dunk,D,15,Brighton,West Ham,9,90.0,0.0,0.0,0.0,0.0,1.6,0.4,0.4,0.0,70.6,6.0,1.8,0.4,1.2,0.12000000000000013,0.1199999999999996,0.01999999999999997,0.8,0.0,53.4,61.8,85.89999999999999,356.2,40.2,124.0,0.4,0.4,450.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,353.0,30.0,9.0,2.0,6.0,0.600000000000002,0.6000000000000006,0.0999999999999995,4.0,0.0,267.0,309.0,429.4999999999997,1781.0,201.0,620.0,2.0,2.0,5.2,7.0,1.8,1.1227997999999992,1.5448691999999995,304.0,18.8,198.2,18.8,7.0,5.2,1.4,1.2425140000000003,0.9106097999999996,207.4,22.0
275,Lewis Dunk,D,16,Brighton,Arsenal,1,90.0,0.2,0.0,0.0,0.0,1.8,0.6,0.4,0.0,77.0,6.4,1.8,0.6,1.2,0.20000000000000012,0.1999999999999996,0.01999999999999997,0.8,0.0,60.6,69.0,87.19999999999997,380.6,48.2,136.4,0.4,0.4,450.0,1.0,0.0,0.0,0.0,9.0,3.0,2.0,0.0,385.0,32.0,9.0,3.0,6.0,1.000000000000002,1.0000000000000007,0.0999999999999995,4.0,0.0,303.0,345.0,435.99999999999966,1903.0,241.0,682.0,2.0,2.0,9.0,4.6,1.4,0.9569090000000001,0.8947495999999996,226.8,19.8,258.2,17.2,7.4,6.2,1.6,1.3866398000000004,1.1321457999999995,189.2,21.2
222,Liam Cooper,D,14,Leeds United,Manchester Utd,5,90.0,0.0,0.0,0.0,0.0,0.6,0.2,0.4,0.0,83.8,11.6,3.2,2.4,1.4,0.04000000000000004,0.03999999999999969,0.0,1.0,0.2,64.0,70.0,91.28,414.8,47.8,176.4,0.2,0.2,450.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,419.0,58.0,16.0,12.0,7.0,0.2000000000000012,0.20000000000000032,-4.996003610813204e-16,5.0,1.0,320.0,350.0,456.39999999999986,2074.0,239.0,882.0,1.0,1.0,7.6,6.2,1.4,2.1314193999999995,1.4366205999999986,265.8,19.6,305.6,22.6,10.8,5.8,1.4,1.9718571999999999,2.025451599999999,163.4,25.6
73,Luke Ayling,D,11,Leeds United,Chelsea,1,85.8,0.0,0.0,0.0,0.0,0.6,0.0,0.2,0.0,87.6,13.8,2.6,0.2,1.8,0.01999999999999994,0.019999999999999896,0.11999999999999988,2.0,0.2,62.0,78.8,77.79999999999988,468.8,59.0,231.6,0.2,0.8,429.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,438.0,69.0,13.0,1.0,9.0,0.10000000000000059,0.09999999999999992,0.5999999999999999,10.0,1.0,310.0,394.0,389.0000000000002,2344.0,295.0,1158.0,1.0,4.0,7.8,3.8,0.2,1.4241762,0.47898219999999886,207.0,19.2,423.2,17.2,11.2,6.0,1.6,2.0096046000000003,1.4242815999999994,163.0,30.4
74,Luke Ayling,D,12,Leeds United,West Ham,1,85.8,0.0,0.0,0.0,0.0,0.6,0.0,0.2,0.0,91.8,13.8,3.0,0.8,1.8,0.01999999999999994,0.019999999999999896,0.0999999999999999,2.0,0.2,65.0,83.0,77.59999999999988,458.8,60.4,225.8,0.2,0.6,429.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,459.0,69.0,15.0,4.0,9.0,0.10000000000000059,0.09999999999999992,0.4999999999999999,10.0,1.0,325.0,415.0,388.0000000000002,2294.0,302.0,1129.0,1.0,3.0,4.6,7.6,1.2,1.3822161999999993,1.1997403999999998,325.4,19.2,210.0,14.8,8.6,6.4,2.2,1.7397546,2.1029755999999993,178.6,28.0
75,Luke Ayling,D,13,Leeds United,Newcastle Utd,1,85.8,0.0,0.0,0.0,0.0,0.8,0.2,0.2,0.0,88.2,16.0,3.4,1.8,2.4,0.01999999999999994,0.019999999999999896,0.05999999999999989,1.8,0.2,61.6,77.2,79.09999999999988,474.8,54.4,276.4,0.4,0.8,429.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,441.0,80.0,17.0,9.0,12.0,0.10000000000000059,0.09999999999999992,0.2999999999999999,9.0,1.0,308.0,386.0,395.5000000000002,2374.0,272.0,1382.0,2.0,4.0,3.0,8.8,2.0,0.8343484,1.372902199999999,310.4,19.4,168.0,21.4,8.8,6.8,1.8,1.5511657999999997,1.996915599999999,173.6,28.2
76,Luke Ayling,D,14,Leeds United,Manchester Utd,-1,85.8,0.0,0.0,0.0,0.0,0.8,0.2,0.2,0.0,80.6,12.8,2.6,2.4,2.0,0.03999999999999994,0.0399999999999999,0.05999999999999989,1.6,0.0,57.0,70.6,80.41999999999989,447.4,48.2,301.4,0.6,0.6,429.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,403.0,64.0,13.0,12.0,10.0,0.2000000000000006,0.19999999999999993,0.2999999999999999,8.0,0.0,285.0,353.0,402.10000000000025,2237.0,241.0,1507.0,3.0,3.0,7.6,6.2,1.4,2.1314193999999995,1.4366205999999986,265.8,19.6,305.6,22.6,10.8,5.8,1.4,1.9718571999999999,2.025451599999999,163.4,25.6
77,Luke Ayling,D,15,Leeds United,Burnley,6,90.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.0,80.6,11.4,2.6,2.4,2.2,0.03999999999999994,0.0399999999999999,0.05999999999999989,1.8,0.0,57.6,69.4,83.2399999999999,467.6,48.2,337.2,1.0,1.0,450.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,403.0,57.0,13.0,12.0,11.0,0.2000000000000006,0.19999999999999993,0.2999999999999999,9.0,0.0,288.0,347.0,416.2000000000003,2338.0,241.0,1686.0,5.0,5.0,5.2,8.0,0.6,0.9226212,1.602804999999999,273.8,22.8,141.4,19.8,9.6,7.4,2.6,1.9064511999999998,2.686547999999999,162.6,23.4
