,Name,Venue,Round,Squad,Opponent,Min,PSxG
568,Angus Gunn,Away,Matchweek 35,Norwich City,Aston Villa,"On matchday squad, but did not play","On matchday squad, but did not play"
569,Angus Gunn,Home,Matchweek 36,Norwich City,West Ham,"On matchday squad, but did not play","On matchday squad, but did not play"
570,Angus Gunn,Away,Matchweek 21,Norwich City,Leicester City,90,3.0
571,Angus Gunn,Away,Matchweek 37,Norwich City,Wolves,90,1.1
572,Angus Gunn,Home,Matchweek 38,Norwich City,Tottenham,"On matchday squad, but did not play","On matchday squad, but did not play"
573,Wayne Hennessey,Home,Matchweek 1,Burnley,Brighton,"On matchday squad, but did not play","On matchday squad, but did not play"
574,Wayne Hennessey,Away,Matchweek 2,Burnley,Liverpool,"On matchday squad, but did not play","On matchday squad, but did not play"
575,Wayne Hennessey,Home,Matchweek 3,Burnley,Leeds United,"On matchday squad, but did not play","On matchday squad, but did not play"
576,Wayne Hennessey,Away,Matchweek 4,Burnley,Everton,"On matchday squad, but did not play","On matchday squad, but did not play"
577,Wayne Hennessey,Home,Matchweek 5,Burnley,Arsenal,"On matchday squad, but did not play","On matchday squad, but did not play"
578,Wayne Hennessey,Away,Matchweek 6,Burnley,Leicester City,"On matchday squad, but did not play","On matchday squad, but did not play"
579,Wayne Hennessey,Home,Matchweek 7,Burnley,Norwich City,"On matchday squad, but did not play","On matchday squad, but did not play"
580,Wayne Hennessey,Away,Matchweek 8,Burnley,Manchester City,"On matchday squad, but did not play","On matchday squad, but did not play"
581,Wayne Hennessey,Away,Matchweek 9,Burnley,Southampton,"On matchday squad, but did not play","On matchday squad, but did not play"
582,Wayne Hennessey,Home,Matchweek 10,Burnley,Brentford,"On matchday squad, but did not play","On matchday squad, but did not play"
583,Wayne Hennessey,Away,Matchweek 11,Burnley,Chelsea,"On matchday squad, but did not play","On matchday squad, but did not play"
584,Wayne Hennessey,Home,Matchweek 12,Burnley,Crystal Palace,"On matchday squad, but did not play","On matchday squad, but did not play"
585,Wayne Hennessey,Away,Matchweek 14,Burnley,Wolves,"On matchday squad, but did not play","On matchday squad, but did not play"
586,Wayne Hennessey,Away,Matchweek 15,Burnley,Newcastle Utd,"On matchday squad, but did not play","On matchday squad, but did not play"
587,Wayne Hennessey,Home,Matchweek 16,Burnley,West Ham,"On matchday squad, but did not play","On matchday squad, but did not play"
588,Wayne Hennessey,Away,Matchweek 20,Burnley,Manchester Utd,90,2.0
589,Wayne Hennessey,Away,Matchweek 21,Burnley,Leeds United,90,2.2
590,Wayne Hennessey,Away,Matchweek 23,Burnley,Arsenal,"On matchday squad, but did not play","On matchday squad, but did not play"
591,Wayne Hennessey,Home,Matchweek 17,Burnley,Watford,"On matchday squad, but did not play","On matchday squad, but did not play"
592,Wayne Hennessey,Home,Matchweek 24,Burnley,Manchester Utd,"On matchday squad, but did not play","On matchday squad, but did not play"
593,Wayne Hennessey,Home,Matchweek 25,Burnley,Liverpool,"On matchday squad, but did not play","On matchday squad, but did not play"
594,Wayne Hennessey,Away,Matchweek 26,Burnley,Brighton,"On matchday squad, but did not play","On matchday squad, but did not play"
595,Wayne Hennessey,Home,Matchweek 13,Burnley,Tottenham,"On matchday squad, but did not play","On matchday squad, but did not play"
596,Wayne Hennessey,Away,Matchweek 27,Burnley,Crystal Palace,"On matchday squad, but did not play","On matchday squad, but did not play"
597,Wayne Hennessey,Home,Matchweek 22,Burnley,Leicester City,"On matchday squad, but did not play","On matchday squad, but did not play"
598,Wayne Hennessey,Home,Matchweek 28,Burnley,Chelsea,"On matchday squad, but did not play","On matchday squad, but did not play"
599,Wayne Hennessey,Away,Matchweek 29,Burnley,Brentford,"On matchday squad, but did not play","On matchday squad, but did not play"
600,Wayne Hennessey,Home,Matchweek 31,Burnley,Manchester City,"On matchday squad, but did not play","On matchday squad, but did not play"
601,Wayne Hennessey,Home,Matchweek 19,Burnley,Everton,"On matchday squad, but did not play","On matchday squad, but did not play"
602,Wayne Hennessey,Away,Matchweek 32,Burnley,Norwich City,"On matchday squad, but did not play","On matchday squad, but did not play"
603,Wayne Hennessey,Away,Matchweek 33,Burnley,West Ham,"On matchday squad, but did not play","On matchday squad, but did not play"
604,Wayne Hennessey,Home,Matchweek 30,Burnley,Southampton,"On matchday squad, but did not play","On matchday squad, but did not play"
605,Wayne Hennessey,Home,Matchweek 34,Burnley,Wolves,"On matchday squad, but did not play","On matchday squad, but did not play"
606,Wayne Hennessey,Away,Matchweek 35,Burnley,Watford,"On matchday squad, but did not play","On matchday squad, but did not play"
607,Wayne Hennessey,Home,Matchweek 36,Burnley,Aston Villa,"On matchday squad, but did not play","On matchday squad, but did not play"
608,Wayne Hennessey,Away,Matchweek 37,Burnley,Tottenham,"On matchday squad, but did not play","On matchday squad, but did not play"
609,Wayne Hennessey,Away,Matchweek 18,Burnley,Aston Villa,"On matchday squad, but did not play","On matchday squad, but did not play"
610,Wayne Hennessey,Home,Matchweek 38,Burnley,Newcastle Utd,"On matchday squad, but did not play","On matchday squad, but did not play"
611,Caoimhín Kelleher,Away,Matchweek 1,Liverpool,Norwich City,"On matchday squad, but did not play","On matchday squad, but did not play"
612,Caoimhín Kelleher,Home,Matchweek 2,Liverpool,Burnley,"On matchday squad, but did not play","On matchday squad, but did not play"
613,Caoimhín Kelleher,Home,Matchweek 3,Liverpool,Chelsea,"On matchday squad, but did not play","On matchday squad, but did not play"
614,Caoimhín Kelleher,Away,Matchweek 4,Liverpool,Leeds United,"On matchday squad, but did not play","On matchday squad, but did not play"
615,Caoimhín Kelleher,Home,Matchweek 5,Liverpool,Crystal Palace,"On matchday squad, but did not play","On matchday squad, but did not play"
616,Caoimhín Kelleher,Away,Matchweek 6,Liverpool,Brentford,"On matchday squad, but did not play","On matchday squad, but did not play"
617,Caoimhín Kelleher,Home,Matchweek 7,Liverpool,Manchester City,"On matchday squad, but did not play","On matchday squad, but did not play"
618,Caoimhín Kelleher,Away,Matchweek 8,Liverpool,Watford,90,0.3
619,Caoimhín Kelleher,Away,Matchweek 11,Liverpool,West Ham,"On matchday squad, but did not play","On matchday squad, but did not play"
620,Caoimhín Kelleher,Home,Matchweek 12,Liverpool,Arsenal,"On matchday squad, but did not play","On matchday squad, but did not play"
621,Caoimhín Kelleher,Home,Matchweek 13,Liverpool,Southampton,"On matchday squad, but did not play","On matchday squad, but did not play"
622,Caoimhín Kelleher,Away,Matchweek 14,Liverpool,Everton,"On matchday squad, but did not play","On matchday squad, but did not play"
623,Caoimhín Kelleher,Away,Matchweek 15,Liverpool,Wolves,"On matchday squad, but did not play","On matchday squad, but did not play"
624,Caoimhín Kelleher,Home,Matchweek 16,Liverpool,Aston Villa,"On matchday squad, but did not play","On matchday squad, but did not play"
625,Caoimhín Kelleher,Home,Matchweek 17,Liverpool,Newcastle Utd,"On matchday squad, but did not play","On matchday squad, but did not play"
626,Caoimhín Kelleher,Away,Matchweek 18,Liverpool,Tottenham,"On matchday squad, but did not play","On matchday squad, but did not play"
627,Caoimhín Kelleher,Away,Matchweek 20,Liverpool,Leicester City,"On matchday squad, but did not play","On matchday squad, but did not play"
628,Caoimhín Kelleher,Away,Matchweek 21,Liverpool,Chelsea,90,2.2
629,Caoimhín Kelleher,Home,Matchweek 22,Liverpool,Brentford,"On matchday squad, but did not play","On matchday squad, but did not play"
630,Caoimhín Kelleher,Away,Matchweek 23,Liverpool,Crystal Palace,"On matchday squad, but did not play","On matchday squad, but did not play"
631,Caoimhín Kelleher,Home,Matchweek 24,Liverpool,Leicester City,"On matchday squad, but did not play","On matchday squad, but did not play"
632,Caoimhín Kelleher,Away,Matchweek 25,Liverpool,Burnley,"On matchday squad, but did not play","On matchday squad, but did not play"
633,Caoimhín Kelleher,Home,Matchweek 26,Liverpool,Norwich City,"On matchday squad, but did not play","On matchday squad, but did not play"
634,Caoimhín Kelleher,Home,Matchweek 19,Liverpool,Leeds United,"On matchday squad, but did not play","On matchday squad, but did not play"
635,Caoimhín Kelleher,Home,Matchweek 28,Liverpool,West Ham,"On matchday squad, but did not play","On matchday squad, but did not play"
636,Caoimhín Kelleher,Away,Matchweek 29,Liverpool,Brighton,"On matchday squad, but did not play","On matchday squad, but did not play"
637,Caoimhín Kelleher,Away,Matchweek 27,Liverpool,Arsenal,"On matchday squad, but did not play","On matchday squad, but did not play"
638,Caoimhín Kelleher,Home,Matchweek 31,Liverpool,Watford,"On matchday squad, but did not play","On matchday squad, but did not play"
639,Caoimhín Kelleher,Away,Matchweek 32,Liverpool,Manchester City,"On matchday squad, but did not play","On matchday squad, but did not play"
640,Caoimhín Kelleher,Home,Matchweek 30,Liverpool,Manchester Utd,"On matchday squad, but did not play","On matchday squad, but did not play"
641,Caoimhín Kelleher,Home,Matchweek 34,Liverpool,Everton,"On matchday squad, but did not play","On matchday squad, but did not play"
642,Caoimhín Kelleher,Away,Matchweek 35,Liverpool,Newcastle Utd,"On matchday squad, but did not play","On matchday squad, but did not play"
643,Caoimhín Kelleher,Home,Matchweek 36,Liverpool,Tottenham,"On matchday squad, but did not play","On matchday squad, but did not play"
644,Caoimhín Kelleher,Away,Matchweek 33,Liverpool,Aston Villa,"On matchday squad, but did not play","On matchday squad, but did not play"
645,Caoimhín Kelleher,Away,Matchweek 37,Liverpool,Southampton,"On matchday squad, but did not play","On matchday squad, but did not play"
646,Caoimhín Kelleher,Home,Matchweek 38,Liverpool,Wolves,"On matchday squad, but did not play","On matchday squad, but did not play"
647,Kristoffer Klaesson,Away,Matchweek 1,Leeds United,Manchester Utd,"On matchday squad, but did not play","On matchday squad, but did not play"
648,Kristoffer Klaesson,Home,Matchweek 2,Leeds United,Everton,"On matchday squad, but did not play","On matchday squad, but did not play"
649,Kristoffer Klaesson,Away,Matchweek 3,Leeds United,Burnley,"On matchday squad, but did not play","On matchday squad, but did not play"
650,Kristoffer Klaesson,Home,Matchweek 4,Leeds United,Liverpool,"On matchday squad, but did not play","On matchday squad, but did not play"
651,Kristoffer Klaesson,Away,Matchweek 5,Leeds United,Newcastle Utd,"On matchday squad, but did not play","On matchday squad, but did not play"
652,Kristoffer Klaesson,Home,Matchweek 6,Leeds United,West Ham,"On matchday squad, but did not play","On matchday squad, but did not play"
653,Kristoffer Klaesson,Home,Matchweek 7,Leeds United,Watford,"On matchday squad, but did not play","On matchday squad, but did not play"
654,Kristoffer Klaesson,Away,Matchweek 8,Leeds United,Southampton,"On matchday squad, but did not play","On matchday squad, but did not play"
655,Kristoffer Klaesson,Home,Matchweek 9,Leeds United,Wolves,"On matchday squad, but did not play","On matchday squad, but did not play"
656,Kristoffer Klaesson,Away,Matchweek 10,Leeds United,Norwich City,"On matchday squad, but did not play","On matchday squad, but did not play"
657,Kristoffer Klaesson,Home,Matchweek 11,Leeds United,Leicester City,"On matchday squad, but did not play","On matchday squad, but did not play"
658,Kristoffer Klaesson,Away,Matchweek 12,Leeds United,Tottenham,"On matchday squad, but did not play","On matchday squad, but did not play"
659,Kristoffer Klaesson,Away,Matchweek 13,Leeds United,Brighton,"On matchday squad, but did not play","On matchday squad, but did not play"
660,Kristoffer Klaesson,Home,Matchweek 14,Leeds United,Crystal Palace,"On matchday squad, but did not play","On matchday squad, but did not play"
661,Kristoffer Klaesson,Home,Matchweek 15,Leeds United,Brentford,"On matchday squad, but did not play","On matchday squad, but did not play"
662,Kristoffer Klaesson,Away,Matchweek 16,Leeds United,Chelsea,"On matchday squad, but did not play","On matchday squad, but did not play"
663,Kristoffer Klaesson,Away,Matchweek 17,Leeds United,Manchester City,"On matchday squad, but did not play","On matchday squad, but did not play"
664,Kristoffer Klaesson,Home,Matchweek 18,Leeds United,Arsenal,"On matchday squad, but did not play","On matchday squad, but did not play"
665,Kristoffer Klaesson,Home,Matchweek 21,Leeds United,Burnley,"On matchday squad, but did not play","On matchday squad, but did not play"
666,Kristoffer Klaesson,Away,Matchweek 22,Leeds United,West Ham,"On matchday squad, but did not play","On matchday squad, but did not play"
667,Kristoffer Klaesson,Home,Matchweek 23,Leeds United,Newcastle Utd,"On matchday squad, but did not play","On matchday squad, but did not play"
668,Kristoffer Klaesson,Away,Matchweek 24,Leeds United,Aston Villa,"On matchday squad, but did not play","On matchday squad, but did not play"
669,Kristoffer Klaesson,Away,Matchweek 25,Leeds United,Everton,"On matchday squad, but did not play","On matchday squad, but did not play"
670,Kristoffer Klaesson,Home,Matchweek 26,Leeds United,Manchester Utd,"On matchday squad, but did not play","On matchday squad, but did not play"
671,Kristoffer Klaesson,Away,Matchweek 19,Leeds United,Liverpool,"On matchday squad, but did not play","On matchday squad, but did not play"
672,Kristoffer Klaesson,Home,Matchweek 27,Leeds United,Tottenham,"On matchday squad, but did not play","On matchday squad, but did not play"
673,Kristoffer Klaesson,Away,Matchweek 28,Leeds United,Leicester City,"On matchday squad, but did not play","On matchday squad, but did not play"
674,Kristoffer Klaesson,Home,Matchweek 20,Leeds United,Aston Villa,"On matchday squad, but did not play","On matchday squad, but did not play"
675,Kristoffer Klaesson,Home,Matchweek 29,Leeds United,Norwich City,"On matchday squad, but did not play","On matchday squad, but did not play"
676,Kristoffer Klaesson,Away,Matchweek 30,Leeds United,Wolves,36,0.3
677,Kristoffer Klaesson,Home,Matchweek 31,Leeds United,Southampton,"On matchday squad, but did not play","On matchday squad, but did not play"
678,Kristoffer Klaesson,Away,Matchweek 32,Leeds United,Watford,"On matchday squad, but did not play","On matchday squad, but did not play"
679,Kristoffer Klaesson,Away,Matchweek 34,Leeds United,Crystal Palace,"On matchday squad, but did not play","On matchday squad, but did not play"
680,Kristoffer Klaesson,Home,Matchweek 35,Leeds United,Manchester City,"On matchday squad, but did not play","On matchday squad, but did not play"
681,Kristoffer Klaesson,Away,Matchweek 36,Leeds United,Arsenal,"On matchday squad, but did not play","On matchday squad, but did not play"
682,Kristoffer Klaesson,Home,Matchweek 33,Leeds United,Chelsea,"On matchday squad, but did not play","On matchday squad, but did not play"
683,Kristoffer Klaesson,Home,Matchweek 37,Leeds United,Brighton,"On matchday squad, but did not play","On matchday squad, but did not play"
684,Kristoffer Klaesson,Away,Matchweek 38,Leeds United,Brentford,"On matchday squad, but did not play","On matchday squad, but did not play"
685,Tim Krul,Home,Matchweek 1,Norwich City,Liverpool,90,2.5
686,Tim Krul,Away,Matchweek 2,Norwich City,Manchester City,90,3.2
687,Tim Krul,Home,Matchweek 3,Norwich City,Leicester City,90,1.4
688,Tim Krul,Away,Matchweek 4,Norwich City,Arsenal,90,1.6
689,Tim Krul,Home,Matchweek 5,Norwich City,Watford,90,3.4
690,Tim Krul,Away,Matchweek 6,Norwich City,Everton,90,2.0
691,Tim Krul,Away,Matchweek 7,Norwich City,Burnley,90,1.1
692,Tim Krul,Home,Matchweek 8,Norwich City,Brighton,90,0.2
693,Tim Krul,Away,Matchweek 9,Norwich City,Chelsea,90,5.6
694,Tim Krul,Home,Matchweek 10,Norwich City,Leeds United,90,0.8
695,Tim Krul,Away,Matchweek 11,Norwich City,Brentford,90,3.1
696,Tim Krul,Home,Matchweek 12,Norwich City,Southampton,90,1.0
697,Tim Krul,Home,Matchweek 13,Norwich City,Wolves,90,0.0
698,Tim Krul,Away,Matchweek 15,Norwich City,Tottenham,90,1.9
699,Tim Krul,Home,Matchweek 16,Norwich City,Manchester Utd,90,1.6
700,Tim Krul,Home,Matchweek 17,Norwich City,Aston Villa,90,1.7
701,Tim Krul,Away,Matchweek 18,Norwich City,West Ham,90,2.7
702,Tim Krul,Home,Matchweek 22,Norwich City,Everton,90,0.5
703,Tim Krul,Away,Matchweek 27,Norwich City,Southampton,"On matchday squad, but did not play","On matchday squad, but did not play"
704,Tim Krul,Home,Matchweek 28,Norwich City,Brentford,90,2.8
705,Tim Krul,Home,Matchweek 30,Norwich City,Chelsea,90,2.7
706,Tim Krul,Away,Matchweek 29,Norwich City,Leeds United,90,2.5
707,Tim Krul,Away,Matchweek 31,Norwich City,Brighton,90,0.3
708,Tim Krul,Home,Matchweek 32,Norwich City,Burnley,90,0.8
709,Tim Krul,Away,Matchweek 33,Norwich City,Manchester Utd,90,1.5
710,Tim Krul,Home,Matchweek 34,Norwich City,Newcastle Utd,90,2.3
711,Tim Krul,Away,Matchweek 35,Norwich City,Aston Villa,90,2.2
712,Tim Krul,Home,Matchweek 36,Norwich City,West Ham,90,2.3
713,Tim Krul,Away,Matchweek 21,Norwich City,Leicester City,"On matchday squad, but did not play","On matchday squad, but did not play"
714,Tim Krul,Away,Matchweek 37,Norwich City,Wolves,"On matchday squad, but did not play","On matchday squad, but did not play"
715,Tim Krul,Home,Matchweek 38,Norwich City,Tottenham,90,4.6
716,Bernd Leno,Away,Matchweek 1,Arsenal,Brentford,90,0.9
717,Bernd Leno,Home,Matchweek 2,Arsenal,Chelsea,90,1.3
718,Bernd Leno,Away,Matchweek 3,Arsenal,Manchester City,90,4.9
719,Bernd Leno,Home,Matchweek 4,Arsenal,Norwich City,"On matchday squad, but did not play","On matchday squad, but did not play"
720,Bernd Leno,Away,Matchweek 5,Arsenal,Burnley,"On matchday squad, but did not play","On matchday squad, but did not play"
721,Bernd Leno,Home,Matchweek 6,Arsenal,Tottenham,"On matchday squad, but did not play","On matchday squad, but did not play"
722,Bernd Leno,Away,Matchweek 7,Arsenal,Brighton,"On matchday squad, but did not play","On matchday squad, but did not play"
723,Bernd Leno,Home,Matchweek 8,Arsenal,Crystal Palace,"On matchday squad, but did not play","On matchday squad, but did not play"
724,Bernd Leno,Home,Matchweek 9,Arsenal,Aston Villa,"On matchday squad, but did not play","On matchday squad, but did not play"
725,Bernd Leno,Away,Matchweek 10,Arsenal,Leicester City,"On matchday squad, but did not play","On matchday squad, but did not play"
726,Bernd Leno,Home,Matchweek 11,Arsenal,Watford,"On matchday squad, but did not play","On matchday squad, but did not play"
727,Bernd Leno,Away,Matchweek 12,Arsenal,Liverpool,"On matchday squad, but did not play","On matchday squad, but did not play"
728,Bernd Leno,Home,Matchweek 13,Arsenal,Newcastle Utd,"On matchday squad, but did not play","On matchday squad, but did not play"
729,Bernd Leno,Away,Matchweek 18,Arsenal,Leeds United,"On matchday squad, but did not play","On matchday squad, but did not play"
730,Bernd Leno,Away,Matchweek 19,Arsenal,Norwich City,"On matchday squad, but did not play","On matchday squad, but did not play"
731,Bernd Leno,Home,Matchweek 21,Arsenal,Manchester City,"On matchday squad, but did not play","On matchday squad, but did not play"
732,Bernd Leno,Home,Matchweek 23,Arsenal,Burnley,"On matchday squad, but did not play","On matchday squad, but did not play"
733,Bernd Leno,Home,Matchweek 26,Arsenal,Brentford,"On matchday squad, but did not play","On matchday squad, but did not play"
734,Bernd Leno,Home,Matchweek 20,Arsenal,Wolves,"On matchday squad, but did not play","On matchday squad, but did not play"
735,Bernd Leno,Away,Matchweek 28,Arsenal,Watford,"On matchday squad, but did not play","On matchday squad, but did not play"
736,Bernd Leno,Home,Matchweek 29,Arsenal,Leicester City,"On matchday squad, but did not play","On matchday squad, but did not play"
737,Bernd Leno,Home,Matchweek 27,Arsenal,Liverpool,"On matchday squad, but did not play","On matchday squad, but did not play"
738,Bernd Leno,Away,Matchweek 30,Arsenal,Aston Villa,90,0.3
739,Bernd Leno,Away,Matchweek 31,Arsenal,Crystal Palace,"On matchday squad, but did not play","On matchday squad, but did not play"
740,Bernd Leno,Home,Matchweek 32,Arsenal,Brighton,"On matchday squad, but did not play","On matchday squad, but did not play"
741,Bernd Leno,Away,Matchweek 33,Arsenal,Southampton,"On matchday squad, but did not play","On matchday squad, but did not play"
742,Bernd Leno,Away,Matchweek 25,Arsenal,Chelsea,"On matchday squad, but did not play","On matchday squad, but did not play"
743,Bernd Leno,Home,Matchweek 34,Arsenal,Manchester Utd,"On matchday squad, but did not play","On matchday squad, but did not play"
744,Bernd Leno,Away,Matchweek 35,Arsenal,West Ham,"On matchday squad, but did not play","On matchday squad, but did not play"
745,Bernd Leno,Home,Matchweek 36,Arsenal,Leeds United,"On matchday squad, but did not play","On matchday squad, but did not play"
746,Bernd Leno,Away,Matchweek 22,Arsenal,Tottenham,"On matchday squad, but did not play","On matchday squad, but did not play"
747,Bernd Leno,Away,Matchweek 37,Arsenal,Newcastle Utd,"On matchday squad, but did not play","On matchday squad, but did not play"
748,Bernd Leno,Home,Matchweek 38,Arsenal,Everton,"On matchday squad, but did not play","On matchday squad, but did not play"
749,Hugo Lloris,Home,Matchweek 1,Tottenham,Manchester City,90,0.3
750,Hugo Lloris,Away,Matchweek 2,Tottenham,Wolves,90,1.1
751,Hugo Lloris,Home,Matchweek 3,Tottenham,Watford,90,0.0
752,Hugo Lloris,Away,Matchweek 4,Tottenham,Crystal Palace,90,2.6
753,Hugo Lloris,Home,Matchweek 5,Tottenham,Chelsea,90,3.3
754,Hugo Lloris,Away,Matchweek 6,Tottenham,Arsenal,90,2.6
755,Hugo Lloris,Home,Matchweek 7,Tottenham,Aston Villa,90,0.9
756,Hugo Lloris,Away,Matchweek 8,Tottenham,Newcastle Utd,90,0.9
757,Hugo Lloris,Away,Matchweek 9,Tottenham,West Ham,90,1.5
758,Hugo Lloris,Home,Matchweek 10,Tottenham,Manchester Utd,90,2.1
759,Hugo Lloris,Away,Matchweek 11,Tottenham,Everton,90,0.1
760,Hugo Lloris,Home,Matchweek 12,Tottenham,Leeds United,90,1.0
761,Hugo Lloris,Home,Matchweek 14,Tottenham,Brentford,90,0.3
762,Hugo Lloris,Home,Matchweek 15,Tottenham,Norwich City,90,0.3
763,Hugo Lloris,Home,Matchweek 18,Tottenham,Liverpool,90,2.7
764,Hugo Lloris,Away,Matchweek 20,Tottenham,Southampton,90,0.7
765,Hugo Lloris,Away,Matchweek 21,Tottenham,Watford,90,0.4
766,Hugo Lloris,Away,Matchweek 17,Tottenham,Leicester City,90,1.7
767,Hugo Lloris,Away,Matchweek 23,Tottenham,Chelsea,90,1.7
768,Hugo Lloris,Home,Matchweek 24,Tottenham,Southampton,90,3.2
769,Hugo Lloris,Home,Matchweek 25,Tottenham,Wolves,90,1.9
770,Hugo Lloris,Away,Matchweek 26,Tottenham,Manchester City,90,2.3
771,Hugo Lloris,Away,Matchweek 13,Tottenham,Burnley,90,0.8
772,Hugo Lloris,Away,Matchweek 27,Tottenham,Leeds United,90,0.5
773,Hugo Lloris,Away,Matchweek 29,Tottenham,Manchester Utd,90,1.7
774,Hugo Lloris,Home,Matchweek 30,Tottenham,West Ham,90,0.4
775,Hugo Lloris,Home,Matchweek 31,Tottenham,Newcastle Utd,90,0.4
776,Hugo Lloris,Away,Matchweek 32,Tottenham,Aston Villa,90,0.6
777,Hugo Lloris,Home,Matchweek 33,Tottenham,Brighton,90,0.6
778,Hugo Lloris,Away,Matchweek 34,Tottenham,Brentford,90,0.0
779,Hugo Lloris,Home,Matchweek 35,Tottenham,Leicester City,90,1.0
780,Hugo Lloris,Away,Matchweek 36,Tottenham,Liverpool,90,0.4
781,Hugo Lloris,Home,Matchweek 22,Tottenham,Arsenal,90,0.5
782,Hugo Lloris,Home,Matchweek 37,Tottenham,Burnley,90,0.0
783,Jonas Lössl,Away,Matchweek 18,Brentford,Southampton,"On matchday squad, but did not play","On matchday squad, but did not play"
784,Jonas Lössl,Away,Matchweek 22,Brentford,Liverpool,"On matchday squad, but did not play","On matchday squad, but did not play"
785,Jonas Lössl,Home,Matchweek 17,Brentford,Manchester Utd,90,2.7
786,Jonas Lössl,Home,Matchweek 23,Brentford,Wolves,90,0.5
787,Jonas Lössl,Away,Matchweek 24,Brentford,Manchester City,"On matchday squad, but did not play","On matchday squad, but did not play"
788,Jonas Lössl,Home,Matchweek 25,Brentford,Crystal Palace,"On matchday squad, but did not play","On matchday squad, but did not play"
789,Jonas Lössl,Home,Matchweek 27,Brentford,Newcastle Utd,"On matchday squad, but did not play","On matchday squad, but did not play"
790,Jonas Lössl,Away,Matchweek 28,Brentford,Norwich City,"On matchday squad, but did not play","On matchday squad, but did not play"
791,Jonas Lössl,Home,Matchweek 29,Brentford,Burnley,"On matchday squad, but did not play","On matchday squad, but did not play"
792,Jonas Lössl,Home,Matchweek 34,Brentford,Tottenham,"On matchday squad, but did not play","On matchday squad, but did not play"
793,Jonas Lössl,Home,Matchweek 36,Brentford,Southampton,"On matchday squad, but did not play","On matchday squad, but did not play"
794,Jonas Lössl,Away,Matchweek 37,Brentford,Everton,"On matchday squad, but did not play","On matchday squad, but did not play"
795,Emiliano Martínez,Away,Matchweek 1,Aston Villa,Watford,90.0,1.2
796,Emiliano Martínez,Home,Matchweek 2,Aston Villa,Newcastle Utd,90.0,0.0
797,Emiliano Martínez,Home,Matchweek 3,Aston Villa,Brentford,90.0,1.1
798,Emiliano Martínez,Home,Matchweek 5,Aston Villa,Everton,90.0,0.0
799,Emiliano Martínez,Away,Matchweek 6,Aston Villa,Manchester Utd,90.0,0.6
800,Emiliano Martínez,Away,Matchweek 7,Aston Villa,Tottenham,90.0,1.7
801,Emiliano Martínez,Home,Matchweek 8,Aston Villa,Wolves,90.0,2.7
802,Emiliano Martínez,Away,Matchweek 9,Aston Villa,Arsenal,90.0,2.6
803,Emiliano Martínez,Home,Matchweek 10,Aston Villa,West Ham,90.0,2.5
804,Emiliano Martínez,Away,Matchweek 11,Aston Villa,Southampton,90.0,0.6
805,Emiliano Martínez,Home,Matchweek 12,Aston Villa,Brighton,90.0,0.2
806,Emiliano Martínez,Away,Matchweek 13,Aston Villa,Crystal Palace,90.0,0.8
807,Emiliano Martínez,Home,Matchweek 14,Aston Villa,Manchester City,90.0,0.9
808,Emiliano Martínez,Home,Matchweek 15,Aston Villa,Leicester City,90.0,1.9
809,Emiliano Martínez,Away,Matchweek 16,Aston Villa,Liverpool,90.0,1.4
810,Emiliano Martínez,Away,Matchweek 17,Aston Villa,Norwich City,90.0,0.1
811,Emiliano Martínez,Home,Matchweek 19,Aston Villa,Chelsea,90.0,2.6
812,Emiliano Martínez,Away,Matchweek 21,Aston Villa,Brentford,90.0,0.9
813,Emiliano Martínez,Home,Matchweek 22,Aston Villa,Manchester Utd,90.0,1.3
814,Emiliano Martínez,Away,Matchweek 23,Aston Villa,Everton,90.0,0.4
815,Emiliano Martínez,Home,Matchweek 24,Aston Villa,Leeds United,90.0,2.7
816,Emiliano Martínez,Away,Matchweek 25,Aston Villa,Newcastle Utd,90.0,0.7
817,Emiliano Martínez,Home,Matchweek 26,Aston Villa,Watford,90.0,1.7
818,Emiliano Martínez,Away,Matchweek 27,Aston Villa,Brighton,90.0,0.1
819,Emiliano Martínez,Home,Matchweek 28,Aston Villa,Southampton,90.0,0.3
820,Emiliano Martínez,Away,Matchweek 20,Aston Villa,Leeds United,90.0,0.1
821,Emiliano Martínez,Away,Matchweek 29,Aston Villa,West Ham,90.0,1.4
822,Emiliano Martínez,Home,Matchweek 30,Aston Villa,Arsenal,90.0,0.5
823,Emiliano Martínez,Away,Matchweek 31,Aston Villa,Wolves,90.0,0.5
824,Emiliano Martínez,Home,Matchweek 32,Aston Villa,Tottenham,90.0,3.1
825,Emiliano Martínez,Away,Matchweek 34,Aston Villa,Leicester City,90.0,0.6
826,Emiliano Martínez,Home,Matchweek 35,Aston Villa,Norwich City,90.0,0.4
827,Emiliano Martínez,Away,Matchweek 36,Aston Villa,Burnley,90.0,1.5
828,Emiliano Martínez,Home,Matchweek 33,Aston Villa,Liverpool,90.0,1.5
829,Emiliano Martínez,Home,Matchweek 37,Aston Villa,Crystal Palace,90.0,1.2
830,Emiliano Martínez,Home,Matchweek 18,Aston Villa,Burnley,90.0,1.3
831,Alex McCarthy,Away,Matchweek 1,Southampton,Everton,90,3.7
832,Alex McCarthy,Home,Matchweek 2,Southampton,Manchester Utd,90,0.6
833,Alex McCarthy,Away,Matchweek 3,Southampton,Newcastle Utd,90,1.6
834,Alex McCarthy,Home,Matchweek 4,Southampton,West Ham,90,0.7
